road_edge_id,original_u,original_v,original_key,original_osmid,road_node_u,road_node_v
edge_005477,679130351,5963920952,0,"[409912300, 1292071437, 1292071438, 664388057, 664388058]",node_004762,node_004878
edge_005478,679130351,5963920914,0,631552260,node_004762,node_004847
edge_005479,245150961,1802402461,0,"[30596743, 30596783]",node_004763,node_005401
edge_005480,1837724919,9190482018,0,537184020,node_004764,node_002748
edge_005481,1201534205,1201534564,0,104129574,node_004765,node_004901
edge_005482,1837724925,9190482025,0,172938391,node_004766,node_002752
edge_005483,1837724925,4066088870,0,"[664504041, 465563893]",node_004766,node_002004
edge_005484,1837724928,1837724925,0,172938391,node_004767,node_004766
edge_005485,1837724928,4605155995,0,537184018,node_004767,node_002285
edge_005486,534246659,35860251,0,143803923,node_004768,node_004235
edge_005487,644625671,10573822135,0,"[29131376, 29131309]",node_004770,node_005225
edge_005488,644625671,644625761,0,50636031,node_004770,node_004791
edge_005489,1201534215,754403768,0,173222730,node_004771,node_000746
edge_005490,1201534215,1840711640,0,244247157,node_004771,node_000596
edge_005491,5327402256,1248780275,0,1299088244,node_004773,node_002710
edge_005492,400897303,1653986002,0,128620792,node_004774,node_001610
edge_005493,534115614,1802524483,0,169081211,node_004775,node_001963
edge_005494,320828702,320828940,0,"[681798962, 176585266, 29171374, 176585263]",node_004776,node_004844
edge_005495,321565986,1074578671,0,"[29235738, 35976491, 865458854, 865458855]",node_004777,node_000374
edge_005496,321565988,1406705652,0,"[30193961, 47573918]",node_004778,node_002711
edge_005497,321565988,321565986,0,"[29235738, 30193981]",node_004778,node_004777
edge_005498,1201534252,9722443917,0,1058097361,node_004780,node_005196
edge_005499,9063855406,1074578666,0,"[92623057, 92623075, 92623038]",node_004781,node_000371
edge_005500,644609331,295061730,0,50634060,node_004782,node_000654
edge_005501,337491261,337491295,0,"[1192350656, 30546210, 30546768, 30546773, 30546805, 30546809, 30546747]",node_004784,node_004788
edge_005502,337491261,337491713,0,"[30546789, 30546786, 30546261]",node_004784,node_004986
edge_005503,1638692166,1849437209,0,"[182545281, 159538852, 159538853, 47520251, 47520250, 159538843, 182545278, 159538847]",node_004785,node_003976
edge_005504,1638692174,1638692166,0,"[182545272, 182545281, 182545283, 182545271]",node_004786,node_004785
edge_005505,1638692174,1929025398,0,"[182545274, 182545266]",node_004786,node_001979
edge_005506,605336923,605918950,0,"[167447905, 167436996, 1127948037, 1127948038, 167438511, 167438517, 167438520, 1123908090]",node_004787,node_001927
edge_005507,605336923,605337116,0,"[1127948040, 47577457, 1127948039]",node_004787,node_004856
edge_005508,337491295,35869965,0,30546751,node_004788,node_001782
edge_005509,1210594655,320648581,0,127031110,node_004789,node_004803
edge_005510,1819948385,1350996079,0,144929508,node_004790,node_001297
edge_005511,1819948385,1819948387,0,170858297,node_004790,node_004792
edge_005512,644625774,1942453898,0,706101336,node_004793,node_005733
edge_005513,320828782,320828787,0,"[948410274, 29171252]",node_004794,node_004797
edge_005514,320828782,1765216319,0,"[164928160, 164928186, 948410301]",node_004794,node_001259
edge_005515,1638692207,1929025423,0,"[1098909387, 182545276]",node_004795,node_001990
edge_005516,1638692209,1929025398,0,151020917,node_004796,node_001979
edge_005517,1638692209,1638689201,0,"[182545284, 182545279, 87287431]",node_004796,node_003728
edge_005518,320828787,320828798,0,"[29171285, 29171295]",node_004797,node_004800
edge_005519,320828787,320829007,0,"[29171288, 29171290]",node_004797,node_004888
edge_005520,644625782,644625774,0,50636033,node_004798,node_004793
edge_005521,320828798,35857542,0,"[176585259, 29171372, 29315153, 29171347, 176585269, 951423383, 951423386]",node_004800,node_003211
edge_005522,320648579,1210594655,0,127031110,node_004801,node_004789
edge_005523,605042052,906474205,0,47519217,node_004802,node_004532
edge_005524,320648581,1304730398,0,115497462,node_004803,node_002323
edge_005525,320648581,1304730544,0,"[127031081, 1311836865, 127031110]",node_004803,node_002353
edge_005526,239433097,239432543,0,28440852,node_004804,node_004603
edge_005527,273102220,12553929200,0,51997674,node_004805,node_000164
edge_005528,1201534354,1201533967,0,104129608,node_004806,node_004670
edge_005529,1201534354,9705066669,0,1056196733,node_004806,node_001345
edge_005530,605287830,605287831,0,47575421,node_004807,node_004808
edge_005531,605287830,605287538,0,202626007,node_004807,node_004728
edge_005532,605287831,605287295,0,"[47575329, 188117122, 47575316, 47575318, 188117116]",node_004808,node_004622
edge_005533,605287831,605287085,0,47575421,node_004808,node_004512
edge_005534,1938273701,36380698,0,158054586,node_004809,node_002724
edge_005535,1938273701,1938273760,0,183456814,node_004809,node_004830
edge_005536,1584068006,1584068007,0,144929512,node_004810,node_004811
edge_005537,1584068007,1819948385,0,144929508,node_004811,node_004790
edge_005538,530675117,12794304919,0,"[174260673, 174260674, 174260650, 1099064428, 174260639]",node_004812,node_002202
edge_005539,530675117,606926942,0,"[47698344, 47698354, 174260652, 174260694]",node_004812,node_005169
edge_005540,1201534399,10184058515,0,104129575,node_004815,node_003442
edge_005541,1201534399,1201534063,0,"[1113129288, 104129610]",node_004815,node_004724
edge_005542,3642897859,2494862204,0,1049259921,node_004816,node_001671
edge_005543,3642897861,605281811,0,"[477971680, 477971681, 47574977, 1049259923, 1049259924]",node_004818,node_002525
edge_005544,1410708936,1410708938,0,127464455,node_004819,node_004821
edge_005545,1410708937,1410708932,0,127464452,node_004820,node_004817
edge_005546,1410708937,35869971,0,"[5169113, 127464493, 159801558]",node_004820,node_001784
edge_005547,1410708938,337499621,0,127464513,node_004821,node_001821
edge_005548,1412740554,1734208556,0,"[257369097, 127693590, 127693583]",node_004822,node_003991
edge_005549,1412740555,1412740559,0,48044582,node_004823,node_004826
edge_005550,1412740555,1412740559,1,127693610,node_004823,node_004826
edge_005551,1412740558,610849414,0,48044526,node_004824,node_001578
edge_005552,1412740558,1412740554,0,127693602,node_004824,node_004822
edge_005553,605042127,605042105,0,47519228,node_004825,node_004813
edge_005554,605042127,72855723,0,1135704200,node_004825,node_004341
edge_005555,1412740559,610850315,0,48044582,node_004826,node_001839
edge_005556,605369813,605365901,0,"[47577977, 1318045380, 47577980, 47577941]",node_004827,node_003435
edge_005557,605369813,605369157,0,"[47578105, 47577931, 47578111]",node_004827,node_004583
edge_005558,239433176,1353562069,0,120788284,node_004828,node_005102
edge_005559,239433176,239433263,0,169207727,node_004828,node_004874
edge_005560,1938273756,289552023,0,183456826,node_004829,node_004922
edge_005561,1938273760,1938274090,0,"[183456817, 183456813, 183456831]",node_004830,node_005008
edge_005562,1938273760,1938273826,0,183456814,node_004830,node_004860
edge_005563,1201534432,746964335,0,104129596,node_004831,node_000435
edge_005564,1201534432,1201533979,0,146612993,node_004831,node_004677
edge_005565,605271541,605271723,0,"[29135960, 317913828, 317913829]",node_004832,node_004928
edge_005566,605271541,605271548,0,47574189,node_004832,node_004836
edge_005567,5963920886,5963920932,0,631552258,node_004833,node_004862
edge_005568,5963920886,5963920910,0,"[664388065, 664388066, 631552259]",node_004833,node_004843
edge_005569,5963920885,5963920941,0,"[1292071439, 405585808, 1292071440, 664388059, 664388060]",node_004834,node_004871
edge_005570,5963920885,5963920886,0,"[1292071441, 1292071442, 631552258]",node_004834,node_004833
edge_005571,644609527,266252113,0,128620781,node_004835,node_004245
edge_005572,9374938621,9374932016,0,251623173,node_004837,node_002394
edge_005573,9732797954,12198445594,0,"[47573149, 1318042342, 1318042343]",node_004838,node_000188
edge_005574,9732797954,12198476906,0,"[1318042344, 219963937]",node_004838,node_005575
edge_005575,605255171,605255313,0,47573148,node_004839,node_004919
edge_005576,605255171,12198445594,0,"[317918572, 219963989, 219963990]",node_004839,node_000188
edge_005577,2738796036,2738796105,0,121907227,node_004840,node_004884
edge_005578,2738796036,2738796216,0,268531020,node_004840,node_004941
edge_005579,1938273804,1938274038,0,"[26427972, 26427973, 26427974, 26427975, 158054800]",node_004841,node_004978
edge_005580,1938273804,1938273877,0,1120928510,node_004841,node_004891
edge_005581,605304332,644625671,0,706101335,node_004842,node_004770
edge_005582,5963920910,5963920913,0,"[664388065, 664388067, 664388068]",node_004843,node_004846
edge_005583,320828940,320828941,0,948410298,node_004844,node_004845
edge_005584,320828940,1765216333,0,"[951423384, 951423385, 29171374, 29171375]",node_004844,node_001272
edge_005585,320828941,1765216319,0,"[29171380, 29171276]",node_004845,node_001259
edge_005586,320828941,320828965,0,29171354,node_004845,node_004869
edge_005587,5963920913,5963908106,0,664388070,node_004846,node_000320
edge_005588,5963920914,5963920910,0,631552260,node_004847,node_004843
edge_005589,5963920914,5963920932,0,"[664388064, 631552261, 664388063]",node_004847,node_004862
edge_005590,381941265,3387865876,0,"[331687245, 1098773863]",node_004849,node_005440
edge_005591,2426893841,2426893839,0,234435433,node_004850,node_004848
edge_005592,2426893841,366533994,0,234435451,node_004850,node_002476
edge_005593,2738796054,2738796194,0,121907226,node_004851,node_004924
edge_005594,1201534486,1201534564,0,104129587,node_004852,node_004901
edge_005595,1201534486,1201534250,0,150550342,node_004852,node_004779
edge_005596,644609560,644609527,0,"[128620757, 128620764, 50634037, 241924207]",node_004853,node_004835
edge_005597,644609560,266252113,0,"[128620753, 128620756, 1000965398, 128620733, 128620735]",node_004853,node_004245
edge_005598,1758311961,1988898308,0,164177841,node_004854,node_004147
edge_005599,1758311961,1758312053,0,"[188265896, 164177831]",node_004854,node_004907
edge_005600,2738796058,2738796054,0,"[121907226, 121907207]",node_004855,node_004851
edge_005601,2738796058,2738796144,0,1301410262,node_004855,node_004904
edge_005602,9063921182,2424906811,0,"[30042275, 1015784060]",node_004857,node_003177
edge_005603,9063921183,9063921186,0,127843732,node_004858,node_004866
edge_005604,9063921184,9296257994,0,175598131,node_004859,node_003107
edge_005605,1938273826,605248910,0,"[317918433, 317918468, 317918500, 158054662, 317918470, 408630213, 408630216, 26427979, 158054799, 317918480, 317918450, 1253169206, 1253169207, 1294570713, 1294570714]",node_004860,node_002491
edge_005606,5963920932,5963908083,0,631552258,node_004862,node_000316
edge_005607,1412740645,610847908,0,174512033,node_004863,node_000988
edge_005608,1412740645,269423363,0,127693611,node_004863,node_001623
edge_005609,5963920934,5963920976,0,631552262,node_004864,node_004889
edge_005610,5963920934,5963920951,0,"[631552265, 1292071435, 1292071436, 664388061, 664388062]",node_004864,node_004877
edge_005611,5963920933,5963920934,0,631552262,node_004865,node_004864
edge_005612,5963920933,5963920913,0,"[810670259, 664388069, 664388070]",node_004865,node_004846
edge_005613,9063921186,9063921184,0,127843726,node_004866,node_004859
edge_005614,9063921187,9063921182,0,1015784061,node_004867,node_004857
edge_005615,727283236,2588733773,0,58690243,node_004868,node_004392
edge_005616,727283236,321565821,0,"[438852769, 402695479, 29235871]",node_004868,node_004732
edge_005617,320828965,8778829730,0,"[29171312, 313488866, 948410294]",node_004869,node_001206
edge_005618,9176266284,5271314545,0,993241538,node_004870,node_002754
edge_005619,5963920941,4077580557,0,"[409912236, 664388060, 409912237]",node_004871,node_004368
edge_005620,5963920942,5963920946,0,"[664388074, 973893063, 631552263]",node_004872,node_004875
edge_005621,5963920942,5963908083,0,"[664388072, 664403433, 694347015]",node_004872,node_000316
edge_005622,239433263,1353562227,0,"[120788285, 120788279]",node_004874,node_005178
edge_005623,239433263,1808447694,0,169207727,node_004874,node_005231
edge_005624,5963920946,5963920976,0,"[631552264, 664388056, 664388055]",node_004875,node_004889
edge_005625,5963920946,5963920951,0,"[1292071433, 1292071434, 664388073]",node_004875,node_004877
edge_005626,320828982,320828965,0,"[29171282, 29171331, 29171332, 29171310]",node_004876,node_004869
edge_005627,320828982,320828798,0,"[29171346, 29171347, 948410295]",node_004876,node_004800
edge_005628,5963920951,5963920952,0,664388073,node_004877,node_004878
edge_005629,5963920952,1995886967,0,"[413461434, 188956323, 1375916870, 1375916871, 188956327, 403893675, 403893676, 47682479, 413461432, 664388058]",node_004878,node_001448
edge_005630,1758311999,1758312010,0,164177887,node_004879,node_004885
edge_005631,1758311999,1988898319,0,"[164178080, 47570885, 188265902, 188265904, 188265905, 188265907]",node_004879,node_004150
edge_005632,2485089856,2485089858,0,"[1293802848, 240819917]",node_004880,node_004881
edge_005633,2485089858,1226801474,0,106648478,node_004881,node_000114
edge_005634,2485089859,380657850,0,"[1277762055, 1277762056, 158054742, 106648472, 106648473]",node_004882,node_002771
edge_005635,2485089859,9992956208,0,"[240819913, 1293802849]",node_004882,node_003679
edge_005636,1758312008,6168066426,0,"[188265925, 958576914, 958576915, 958576918, 958576919]",node_004883,node_005309
edge_005637,2738796105,2738796143,0,"[1301410264, 121907210, 121907227]",node_004884,node_004903
edge_005638,1758312010,1758312194,0,"[164178049, 164177914, 164178059, 164177884]",node_004885,node_004987
edge_005639,1758312010,1988898290,0,"[164177848, 164177940]",node_004885,node_004137
edge_005640,2738796107,2738796110,0,"[959663072, 268531014]",node_004886,node_004887
edge_005641,2738796107,2738796156,0,"[627475500, 959663094, 959663095]",node_004886,node_004913
edge_005642,2738796110,2738796054,0,"[668319025, 268531014]",node_004887,node_004851
edge_005643,2738796110,2738796143,0,268531015,node_004887,node_004903
edge_005644,320829007,1765216349,0,29171339,node_004888,node_001283
edge_005645,5963920976,5963920941,0,973893037,node_004889,node_004871
edge_005646,332691026,332691030,0,"[30194001, 30194006]",node_004890,node_004893
edge_005647,1938273877,1938274147,0,183456818,node_004891,node_005037
edge_005648,1938273877,1938273756,0,"[183456811, 183456826, 183456827]",node_004891,node_004829
edge_005649,289551958,1938274036,0,"[26428069, 26428070, 26428073, 26428074, 26428077, 26428078, 26428080, 26428082, 26428085, 26428086, 26428097, 26428098, 26427850, 26427851, 26427879, 26427880, 26427881, 26427882, 26427883, 26427884, 26427885, 26427886, 26428151]",node_004892,node_004976
edge_005650,332691030,321565820,0,"[438852771, 405965349, 30193991, 413974990, 413974992, 402695476, 846933718, 846933719, 402695480]",node_004893,node_004731
edge_005651,289551960,289551958,0,26428151,node_004894,node_004892
edge_005652,289551960,605248396,0,"[1099289867, 1099289868, 26428133]",node_004894,node_002346
edge_005653,701838941,1984963449,0,"[26390500, 26390499, 201526588]",node_004895,node_003074
edge_005654,605255261,605255313,0,47573158,node_004896,node_004919
edge_005655,605255261,12198476906,0,"[219963992, 317918570, 361758803, 219963991]",node_004896,node_005575
edge_005656,9374938719,9374900940,0,968291681,node_004897,node_003002
edge_005657,239433309,654165778,0,23116004,node_004898,node_000554
edge_005658,239433309,239432399,0,"[1147304711, 51383632, 475948913, 51383610, 51383612]",node_004898,node_004526
edge_005659,1201534562,1840711613,0,244247157,node_004899,node_000591
edge_005660,701838947,2115201462,0,26390502,node_004900,node_003734
edge_005661,701838947,701838970,0,55893944,node_004900,node_004912
edge_005662,1201534564,1201534486,0,104129587,node_004901,node_004852
edge_005663,1201534564,10184033973,0,1113130068,node_004901,node_000526
edge_005664,3642898026,2494862212,0,1049259925,node_004902,node_001674
edge_005665,2738796143,4583502016,0,"[1301410265, 121907219]",node_004903,node_004346
edge_005666,2738796144,2738796154,0,268531016,node_004904,node_004911
edge_005667,2738796144,2738796235,0,"[1301410267, 268531012, 959663070]",node_004904,node_004949
edge_005668,3642898031,605280864,0,"[47574913, 478230894, 478230895, 47574901, 1049259927, 1049259928]",node_004905,node_002264
